  Frequency            , V(Ve)/ I(C1)         
  2.202926463053e+05  ,1.820609493630e+04  
  2.208004733018e+05  ,1.817928833285e+04  
  2.213094709605e+05  ,1.815247786177e+04  
  2.218196419800e+05  ,1.812566371877e+04  
  2.223309890651e+05  ,1.809884609960e+04  
  2.228435149270e+05  ,1.807202519960e+04  
  2.233572222830e+05  ,1.804520121438e+04  
  2.238721138568e+05  ,1.801837433893e+04  
  2.243881923782e+05  ,1.799154476809e+04  
  2.249054605835e+05  ,1.796471269683e+04  
  2.254239212152e+05  ,1.793787831958e+04  
  2.259435770220e+05  ,1.791104183055e+04  
  2.264644307592e+05  ,1.788420342402e+04  
  2.269864851883e+05  ,1.785736329360e+04  
  2.275097430771e+05  ,1.783052163302e+04  
  2.280342072000e+05  ,1.780367863561e+04  
  2.285598803375e+05  ,1.777683449472e+04  
  2.290867652767e+05  ,1.774998940294e+04  
  2.296148648112e+05  ,1.772314355307e+04  
  2.301441817408e+05  ,1.769629713748e+04  
  2.306747188719e+05  ,1.766945034824e+04  
  2.312064790175e+05  ,1.764260337700e+04  
  2.317394649968e+05  ,1.761575641571e+04  
  2.322736796356e+05  ,1.758890965517e+04  
  2.328091257664e+05  ,1.756206328661e+04  
  2.333458062280e+05  ,1.753521750075e+04  
  2.338837238659e+05  ,1.750837248783e+04  
  2.344228815319e+05  ,1.748152843797e+04  
  2.349632820848e+05  ,1.745468554089e+04  
  2.355049283895e+05  ,1.742784398608e+04  
  2.360478233180e+05  ,1.740100396265e+04  
  2.365919697485e+05  ,1.737416565942e+04  
  2.371373705661e+05  ,1.734732926480e+04  
  2.376840286624e+05  ,1.732049496693e+04  
  2.382319469358e+05  ,1.729366295363e+04  
  2.387811282912e+05  ,1.726683341231e+04  
  2.393315756405e+05  ,1.724000652995e+04  
  2.398832919019e+05  ,1.721318249341e+04  
  2.404362800006e+05  ,1.718636148911e+04  
  2.409905428686e+05  ,1.715954370294e+04  
  2.415460834444e+05  ,1.713272932050e+04  
  2.421029046735e+05  ,1.710591852713e+04  
  2.426610095082e+05  ,1.707911150764e+04  
  2.432204009073e+05  ,1.705230844664e+04  
  2.437810818368e+05  ,1.702550952804e+04  
  2.443430552693e+05  ,1.699871493562e+04  
  2.449063241844e+05  ,1.697192485255e+04  
  2.454708915684e+05  ,1.694513946195e+04  
  2.460367604147e+05  ,1.691835894608e+04  
  2.466039337234e+05  ,1.689158348725e+04  
  2.471724145015e+05  ,1.686481326696e+04  
  2.477422057633e+05  ,1.683804846627e+04  
  2.483133105295e+05  ,1.681128926633e+04  
  2.488857318282e+05  ,1.678453584728e+04  
  2.494594726942e+05  ,1.675778838907e+04  
  2.500345361696e+05  ,1.673104707109e+04  
  2.506109253031e+05  ,1.670431207274e+04  
  2.511886431509e+05  ,1.667758357218e+04  
  2.517676927758e+05  ,1.665086174776e+04  
  2.523480772480e+05  ,1.662414677727e+04  
  2.529297996445e+05  ,1.659743883777e+04  
  2.535128630497e+05  ,1.657073810586e+04  
  2.540972705549e+05  ,1.654404475818e+04  
  2.546830252584e+05  ,1.651735897038e+04  
  2.552701302661e+05  ,1.649068091769e+04  
  2.558585886905e+05  ,1.646401077498e+04  
  2.564484036517e+05  ,1.643734871678e+04  
  2.570395782768e+05  ,1.641069491686e+04  
  2.576321157002e+05  ,1.638404954866e+04  
  2.582260190634e+05  ,1.635741278488e+04  
  2.588212915152e+05  ,1.633078479806e+04  
  2.594179362118e+05  ,1.630416575993e+04  
  2.600159563165e+05  ,1.627755584218e+04  
  2.606153549998e+05  ,1.625095521526e+04  
  2.612161354398e+05  ,1.622436404983e+04  
  2.618183008218e+05  ,1.619778251537e+04  
  2.624218543384e+05  ,1.617121078154e+04  
  2.630267991895e+05  ,1.614464901680e+04  
  2.636331385825e+05  ,1.611809738965e+04  
  2.642408757321e+05  ,1.609155606760e+04  
  2.648500138606e+05  ,1.606502521787e+04  
  2.654605561975e+05  ,1.603850500710e+04  
  2.660725059798e+05  ,1.601199560146e+04  
  2.666858664521e+05  ,1.598549716621e+04  
  2.673006408663e+05  ,1.595900986660e+04  
  2.679168324818e+05  ,1.593253386700e+04  
  2.685344445658e+05  ,1.590606933123e+04  
  2.691534803926e+05  ,1.587961642275e+04  
  2.697739432444e+05  ,1.585317530402e+04  
  2.703958364108e+05  ,1.582674613751e+04  
  2.710191631890e+05  ,1.580032908483e+04  
  2.716439268838e+05  ,1.577392430683e+04  
  2.722701308077e+05  ,1.574753196415e+04  
  2.728977782807e+05  ,1.572115221661e+04  
  2.735268726306e+05  ,1.569478522345e+04  
  2.741574171927e+05  ,1.566843114373e+04  
  2.747894153102e+05  ,1.564209013521e+04  
  2.754228703337e+05  ,1.561576235561e+04  
  2.760577856220e+05  ,1.558944796182e+04  
  2.766941645411e+05  ,1.556314711053e+04  
  2.773320104651e+05  ,1.553685995706e+04  
  2.779713267758e+05  ,1.551058665697e+04  
  2.786121168629e+05  ,1.548432736460e+04  
  2.792543841237e+05  ,1.545808223401e+04  
  2.798981319634e+05  ,1.543185141853e+04  
  2.805433637951e+05  ,1.540563507099e+04  
  2.811900830398e+05  ,1.537943334349e+04  
  2.818382931264e+05  ,1.535324638764e+04  
  2.824879974915e+05  ,1.532707435420e+04  
  2.831391995799e+05  ,1.530091739371e+04  
  2.837919028441e+05  ,1.527477565563e+04  
  2.844461107447e+05  ,1.524864928911e+04  
  2.851018267503e+05  ,1.522253844261e+04  
  2.857590543374e+05  ,1.519644326390e+04  
  2.864177969906e+05  ,1.517036390026e+04  
  2.870780582024e+05  ,1.514430049812e+04  
  2.877398414735e+05  ,1.511825320335e+04  
  2.884031503126e+05  ,1.509222216148e+04  
  2.890679882365e+05  ,1.506620751691e+04  
  2.897343587700e+05  ,1.504020941380e+04  
  2.904022654464e+05  ,1.501422799551e+04  
  2.910717118066e+05  ,1.498826340469e+04  
  2.917427014000e+05  ,1.496231578353e+04  
  2.924152377842e+05  ,1.493638527342e+04  
  2.930893245249e+05  ,1.491047201510e+04  
  2.937649651961e+05  ,1.488457614885e+04  
  2.944421633798e+05  ,1.485869781403e+04  
  2.951209226666e+05  ,1.483283714972e+04  
  2.958012466551e+05  ,1.480699429376e+04  
  2.964831389523e+05  ,1.478116938401e+04  
  2.971666031737e+05  ,1.475536255721e+04  
  2.978516429428e+05  ,1.472957394961e+04  
  2.985382618917e+05  ,1.470380369680e+04  
  2.992264636607e+05  ,1.467805193374e+04  
  2.999162518987e+05  ,1.465231879456e+04  
  3.006076302627e+05  ,1.462660441270e+04  
  3.013006024185e+05  ,1.460090892166e+04  
  3.019951720401e+05  ,1.457523245311e+04  
  3.026913428100e+05  ,1.454957513898e+04  
  3.033891184193e+05  ,1.452393710997e+04  
  3.040885025675e+05  ,1.449831849657e+04  
  3.047894989627e+05  ,1.447271942824e+04  
  3.054921113215e+05  ,1.444714003389e+04  
  3.061963433690e+05  ,1.442158044177e+04  
  3.069021988390e+05  ,1.439604077947e+04  
  3.076096814740e+05  ,1.437052117406e+04  
  3.083187950248e+05  ,1.434502175150e+04  
  3.090295432513e+05  ,1.431954263753e+04  
  3.097419299216e+05  ,1.429408395691e+04  
  3.104559588127e+05  ,1.426864583402e+04  
  3.111716337105e+05  ,1.424322839229e+04  
  3.118889584093e+05  ,1.421783175450e+04  
  3.126079367123e+05  ,1.419245604295e+04  
  3.133285724315e+05  ,1.416710137910e+04  
  3.140508693875e+05  ,1.414176788368e+04  
  3.147748314100e+05  ,1.411645567706e+04  
  3.155004623374e+05  ,1.409116487842e+04  
  3.162277660167e+05  ,1.406589560664e+04  
  3.169567463043e+05  ,1.404064797995e+04  
  3.176874070649e+05  ,1.401542211560e+04  
  3.184197521725e+05  ,1.399021813043e+04  
  3.191537855100e+05  ,1.396503614038e+04  
  3.198895109690e+05  ,1.393987626092e+04  
  3.206269324505e+05  ,1.391473860666e+04  
  3.213660538639e+05  ,1.388962329164e+04  
  3.221068791282e+05  ,1.386453042917e+04  
  3.228494121712e+05  ,1.383946013197e+04  
  3.235936569295e+05  ,1.381441251193e+04  
  3.243396173493e+05  ,1.378938768033e+04  
  3.250872973853e+05  ,1.376438574767e+04  
  3.258367010019e+05  ,1.373940682391e+04  
  3.265878321722e+05  ,1.371445101836e+04  
  3.273406948787e+05  ,1.368951843932e+04  
  3.280952931130e+05  ,1.366460919497e+04  
  3.288516308759e+05  ,1.363972339217e+04  
  3.296097121774e+05  ,1.361486113755e+04  
  3.303695410367e+05  ,1.359002253691e+04  
  3.311311214825e+05  ,1.356520769529e+04  
  3.318944575525e+05  ,1.354041671725e+04  
  3.326595532939e+05  ,1.351564970642e+04  
  3.334264127631e+05  ,1.349090676592e+04  
  3.341950400260e+05  ,1.346618799800e+04  
  3.349654391577e+05  ,1.344149350459e+04  
  3.357376142429e+05  ,1.341682338660e+04  
  3.365115693754e+05  ,1.339217774423e+04  
  3.372873086588e+05  ,1.336755667736e+04  
  3.380648362059e+05  ,1.334296028494e+04  
  3.388441561391e+05  ,1.331838866509e+04  
  3.396252725903e+05  ,1.329384191550e+04  
  3.404081897009e+05  ,1.326932013308e+04  
  3.411929116218e+05  ,1.324482341413e+04  
  3.419794425136e+05  ,1.322035185441e+04  
  3.427677865463e+05  ,1.319590554848e+04  
  3.435579478998e+05  ,1.317148459069e+04  
  3.443499307632e+05  ,1.314708907460e+04  
  3.451437393358e+05  ,1.312271909305e+04  
  3.459393778260e+05  ,1.309837473830e+04  
  3.467368504524e+05  ,1.307405610175e+04  
  3.475361614431e+05  ,1.304976327432e+04  
  3.483373150359e+05  ,1.302549634616e+04  
  3.491403154785e+05  ,1.300125540673e+04  
  3.499451670283e+05  ,1.297704054491e+04  
  3.507518739525e+05  ,1.295285184883e+04  
  3.515604405282e+05  ,1.292868940583e+04  
  3.523708710424e+05  ,1.290455330309e+04  
  3.531831697919e+05  ,1.288044362630e+04  
  3.539973410833e+05  ,1.285636046126e+04  
  3.548133892335e+05  ,1.283230389253e+04  
  3.556313185689e+05  ,1.280827400459e+04  
  3.564511334261e+05  ,1.278427088048e+04  
  3.572728381518e+05  ,1.276029460331e+04  
  3.580964371025e+05  ,1.273634525516e+04  
  3.589219346449e+05  ,1.271242291748e+04  
  3.597493351556e+05  ,1.268852767112e+04  
  3.605786430215e+05  ,1.266465959627e+04  
  3.614098626395e+05  ,1.264081877238e+04  
  3.622429984166e+05  ,1.261700527835e+04  
  3.630780547700e+05  ,1.259321919224e+04  
  3.639150361271e+05  ,1.256946059176e+04  
  3.647539469255e+05  ,1.254572955379e+04  
  3.655947916130e+05  ,1.252202615430e+04  
  3.664375746477e+05  ,1.249835046925e+04  
  3.672823004980e+05  ,1.247470257320e+04  
  3.681289736424e+05  ,1.245108254071e+04  
  3.689775985700e+05  ,1.242749044521e+04  
  3.698281797802e+05  ,1.240392635978e+04  
  3.706807217825e+05  ,1.238039035670e+04  
  3.715352290971e+05  ,1.235688250769e+04  
  3.723917062545e+05  ,1.233340288380e+04  
  3.732501577956e+05  ,1.230995155545e+04  
  3.741105882719e+05  ,1.228652859231e+04  
  3.749730022454e+05  ,1.226313406361e+04  
  3.758374042883e+05  ,1.223976803779e+04  
  3.767037989838e+05  ,1.221643058278e+04  
  3.775721909253e+05  ,1.219312176566e+04  
  3.784425847170e+05  ,1.216984165311e+04  
  3.793149849736e+05  ,1.214659031104e+04  
  3.801893963204e+05  ,1.212336780476e+04  
  3.810658233937e+05  ,1.210017419907e+04  
  3.819442708399e+05  ,1.207700955791e+04  
  3.828247433167e+05  ,1.205387394472e+04  
  3.837072454922e+05  ,1.203076742241e+04  
  3.845917820452e+05  ,1.200769005308e+04  
  3.854783576657e+05  ,1.198464189839e+04  
  3.863669770540e+05  ,1.196162301919e+04  
  3.872576449215e+05  ,1.193863347594e+04  
  3.881503659905e+05  ,1.191567332821e+04  
  3.890451449942e+05  ,1.189274263520e+04  
  3.899419866764e+05  ,1.186984145543e+04  
  3.908408957923e+05  ,1.184696984672e+04  
  3.917418771077e+05  ,1.182412786633e+04  
  3.926449353995e+05  ,1.180131557095e+04  
  3.935500754557e+05  ,1.177853301657e+04  
  3.944573020752e+05  ,1.175578025873e+04  
  3.953666200680e+05  ,1.173305735225e+04  
  3.962780342553e+05  ,1.171036435142e+04  
  3.971915494693e+05  ,1.168770130984e+04  
  3.981071705534e+05  ,1.166506828062e+04  
  3.990249023620e+05  ,1.164246531600e+04  
  3.999447497610e+05  ,1.161989246810e+04  
  4.008667176272e+05  ,1.159734978809e+04  
  4.017908108488e+05  ,1.157483732661e+04  
  4.027170343253e+05  ,1.155235513381e+04  
  4.036453929675e+05  ,1.152990325919e+04  
  4.045758916973e+05  ,1.150748175169e+04  
  4.055085354483e+05  ,1.148509065962e+04  
  4.064433291651e+05  ,1.146273003058e+04  
  4.073802778040e+05  ,1.144039991202e+04  
  4.083193863326e+05  ,1.141810035038e+04  
  4.092606597299e+05  ,1.139583139167e+04  
  4.102041029865e+05  ,1.137359308151e+04  
  4.111497211044e+05  ,1.135138546451e+04  
  4.120975190972e+05  ,1.132920858518e+04  
  4.130475019900e+05  ,1.130706248719e+04  
  4.139996748196e+05  ,1.128494721374e+04  
  4.149540426342e+05  ,1.126286280744e+04  
  4.159106104939e+05  ,1.124080931032e+04  
  4.168693834702e+05  ,1.121878676387e+04  
  4.178303666465e+05  ,1.119679520900e+04  
  4.187935651178e+05  ,1.117483468612e+04  
  4.197589839909e+05  ,1.115290523514e+04  
  4.207266283843e+05  ,1.113100689515e+04  
  4.216965034285e+05  ,1.110913970493e+04  
  4.226686142655e+05  ,1.108730370268e+04  
  4.236429660494e+05  ,1.106549892611e+04  
  4.246195639462e+05  ,1.104372541217e+04  
  4.255984131336e+05  ,1.102198319746e+04  
  4.265795188015e+05  ,1.100027231800e+04  
  4.275628861515e+05  ,1.097859280919e+04  
  4.285485203973e+05  ,1.095694470595e+04  
  4.295364267648e+05  ,1.093532804273e+04  
  4.305266104916e+05  ,1.091374285342e+04  
  4.315190768276e+05  ,1.089218917125e+04  
  4.325138310349e+05  ,1.087066702910e+04  
  4.335108783874e+05  ,1.084917645926e+04  
  4.345102241714e+05  ,1.082771749342e+04  
  4.355118736854e+05  ,1.080629016287e+04  
  4.365158322400e+05  ,1.078489449832e+04  
  4.375221051581e+05  ,1.076353053005e+04  
  4.385306977749e+05  ,1.074219828751e+04  
  4.395416154377e+05  ,1.072089780005e+04  
  4.405548635064e+05  ,1.069962909636e+04  
  4.415704473532e+05  ,1.067839220445e+04  
  4.425883723625e+05  ,1.065718715222e+04  
  4.436086439313e+05  ,1.063601396647e+04  
  4.446312674690e+05  ,1.061487267407e+04  
  4.456562483974e+05  ,1.059376330117e+04  
  4.466835921508e+05  ,1.057268587325e+04  
  4.477133041762e+05  ,1.055164041556e+04  
  4.487453899330e+05  ,1.053062695281e+04  
  4.497798548932e+05  ,1.050964550904e+04  
  4.508167045413e+05  ,1.048869610804e+04  
  4.518559443748e+05  ,1.046777877290e+04  
  4.528975799035e+05  ,1.044689352637e+04  
  4.539416166501e+05  ,1.042604039061e+04  
  4.549880601499e+05  ,1.040521938751e+04  
  4.560369159512e+05  ,1.038443053818e+04  
  4.570881896147e+05  ,1.036367386340e+04  
  4.581418867144e+05  ,1.034294938359e+04  
  4.591980128367e+05  ,1.032225711848e+04  
  4.602565735812e+05  ,1.030159708758e+04  
  4.613175745602e+05  ,1.028096930961e+04  
  4.623810213991e+05  ,1.026037380310e+04  
  4.634469197361e+05  ,1.023981058599e+04  
  4.645152752226e+05  ,1.021927967581e+04  
  4.655860935228e+05  ,1.019878108967e+04  
  4.666593803141e+05  ,1.017831484403e+04  
  4.677351412871e+05  ,1.015788095516e+04  
  4.688133821451e+05  ,1.013747943865e+04  
  4.698941086051e+05  ,1.011711030979e+04  
  4.709773263968e+05  ,1.009677358349e+04  
  4.720630412634e+05  ,1.007646927381e+04  
  4.731512589613e+05  ,1.005619739487e+04  
  4.742419852601e+05  ,1.003595796006e+04  
  4.753352259427e+05  ,1.001575098243e+04  
  4.764309868053e+05  ,9.995576474504e+03  
  4.775292736575e+05  ,9.975434448419e+03  
  4.786300923225e+05  ,9.955324916047e+03  
  4.797334486365e+05  ,9.935247888545e+03  
  4.808393484496e+05  ,9.915203376734e+03  
  4.819477976250e+05  ,9.895191391159e+03  
  4.830588020396e+05  ,9.875211941716e+03  
  4.841723675840e+05  ,9.855265038109e+03  
  4.852885001620e+05  ,9.835350689375e+03  
  4.864072056913e+05  ,9.815468904336e+03  
  4.875284901032e+05  ,9.795619691376e+03  
  4.886523593427e+05  ,9.775803058308e+03  
  4.897788193683e+05  ,9.756019012703e+03  
  4.909078761525e+05  ,9.736267561652e+03  
  4.920395356813e+05  ,9.716548711776e+03  
  4.931738039548e+05  ,9.696862469483e+03  
  4.943106869867e+05  ,9.677208840640e+03  
  4.954501908046e+05  ,9.657587830663e+03  
  4.965923214502e+05  ,9.637999444744e+03  
  4.977370849788e+05  ,9.618443687445e+03  
  4.988844874599e+05  ,9.598920563185e+03  
  5.000345349768e+05  ,9.579430075785e+03  
  5.011872336271e+05  ,9.559972228884e+03  
  5.023425895222e+05  ,9.540547025476e+03  
  5.035006087878e+05  ,9.521154468340e+03  
  5.046612975634e+05  ,9.501794559971e+03  
  5.058246620030e+05  ,9.482467302191e+03  
  5.069907082746e+05  ,9.463172696662e+03  
  5.081594425604e+05  ,9.443910744600e+03  
  5.093308710570e+05  ,9.424681447018e+03  
  5.105049999753e+05  ,9.405484804070e+03  
  5.116818355402e+05  ,9.386320816184e+03  
  5.128613839912e+05  ,9.367189483010e+03  
  5.140436515823e+05  ,9.348090803876e+03  
  5.152286445816e+05  ,9.329024777772e+03  
  5.164163692719e+05  ,9.309991403490e+03  
  5.176068319504e+05  ,9.290990679177e+03  
  5.188000389288e+05  ,9.272022602901e+03  
  5.199959965334e+05  ,9.253087172123e+03  
  5.211947111049e+05  ,9.234184384223e+03  
  5.223961889990e+05  ,9.215314235885e+03  
  5.236004365856e+05  ,9.196476723794e+03  
  5.248074602496e+05  ,9.177671844097e+03  
  5.260172663905e+05  ,9.158899592631e+03  
  5.272298614227e+05  ,9.140159964813e+03  
  5.284452517750e+05  ,9.121452955928e+03  
  5.296634438915e+05  ,9.102778560694e+03  
  5.308844442308e+05  ,9.084136773607e+03  
  5.321082592666e+05  ,9.065527588930e+03  
  5.333348954875e+05  ,9.046951000372e+03  
  5.345643593968e+05  ,9.028407001420e+03  
  5.357966575132e+05  ,9.009895585230e+03  
  5.370317963701e+05  ,8.991416744621e+03  
  5.382697825161e+05  ,8.972970472188e+03  
  5.395106225150e+05  ,8.954556760054e+03  
  5.407543229454e+05  ,8.936175600099e+03  
  5.420008904015e+05  ,8.917826983779e+03  
  5.432503314923e+05  ,8.899510902415e+03  
  5.445026528423e+05  ,8.881227346957e+03  
  5.457578610911e+05  ,8.862976307926e+03  
  5.470159628938e+05  ,8.844757775666e+03  
  5.482769649207e+05  ,8.826571740083e+03  
  5.495408738575e+05  ,8.808418191055e+03  
  5.508076964052e+05  ,8.790297117799e+03  
  5.520774392806e+05  ,8.772208509331e+03  
  5.533501092156e+05  ,8.754152354596e+03  
  5.546257129577e+05  ,8.736128641997e+03  
  5.559042572702e+05  ,8.718137359641e+03  
  5.571857489318e+05  ,8.700178495589e+03  
  5.584701947367e+05  ,8.682252037300e+03  
  5.597576014949e+05  ,8.664357972072e+03  
  5.610479760323e+05  ,8.646496287050e+03  
  5.623413251902e+05  ,8.628666968792e+03  
  5.636376558258e+05  ,8.610870003895e+03  
  5.649369748121e+05  ,8.593105378435e+03  
  5.662392890381e+05  ,8.575373078355e+03  
  5.675446054084e+05  ,8.557673089197e+03  
  5.688529308437e+05  ,8.540005396365e+03  
  5.701642722806e+05  ,8.522369984905e+03  
  5.714786366717e+05  ,8.504766839562e+03  
  5.727960309857e+05  ,8.487195944774e+03  
  5.741164622072e+05  ,8.469657284959e+03  
  5.754399373370e+05  ,8.452150843981e+03  
  5.767664633921e+05  ,8.434676605515e+03  
  5.780960474055e+05  ,8.417234553131e+03  
  5.794286964267e+05  ,8.399824669886e+03  
  5.807644175211e+05  ,8.382446938849e+03  
  5.821032177707e+05  ,8.365101342526e+03  
  5.834451042736e+05  ,8.347787863437e+03  
  5.847900841443e+05  ,8.330506483756e+03  
  5.861381645138e+05  ,8.313257185340e+03  
  5.874893525296e+05  ,8.296039949845e+03  
  5.888436553554e+05  ,8.278854758655e+03  
  5.902010801717e+05  ,8.261701593058e+03  
  5.915616341753e+05  ,8.244580433795e+03  
  5.929253245798e+05  ,8.227491261672e+03  
  5.942921586154e+05  ,8.210434057061e+03  
  5.956621435288e+05  ,8.193408800155e+03  
  5.970352865837e+05  ,8.176415470910e+03  
  5.984115950601e+05  ,8.159454049117e+03  
  5.997910762553e+05  ,8.142524514123e+03  
  6.011737374831e+05  ,8.125626845342e+03  
  6.025595860742e+05  ,8.108761021642e+03  
  6.039486293762e+05  ,8.091927021914e+03  
  6.053408747537e+05  ,8.075124824743e+03  
  6.067363295883e+05  ,8.058354408365e+03  
  6.081350012785e+05  ,8.041615750990e+03  
  6.095368972400e+05  ,8.024908830412e+03  
  6.109420249054e+05  ,8.008233624514e+03  
  6.123503917246e+05  ,7.991590110502e+03  
  6.137620051646e+05  ,7.974978265806e+03  
  6.151768727097e+05  ,7.958398067340e+03  
  6.165950018613e+05  ,7.941849491923e+03  
  6.180164001382e+05  ,7.925332516138e+03  
  6.194410750766e+05  ,7.908847116496e+03  
  6.208690342299e+05  ,7.892393269175e+03  
  6.223002851690e+05  ,7.875970949969e+03  
  6.237348354822e+05  ,7.859580134815e+03  
  6.251726927755e+05  ,7.843220799170e+03  
  6.266138646721e+05  ,7.826892918546e+03  
  6.280583588131e+05  ,7.810596467943e+03  
  6.295061828570e+05  ,7.794331422429e+03  
  6.309573444800e+05  ,7.778097756735e+03  
  6.324118513760e+05  ,7.761895445460e+03  
  6.338697112567e+05  ,7.745724462947e+03  
  6.353309318515e+05  ,7.729584783470e+03  
  6.367955209077e+05  ,7.713476380925e+03  
  6.382634861904e+05  ,7.697399229201e+03  
  6.397348354825e+05  ,7.681353301860e+03  
  6.412095765850e+05  ,7.665338572403e+03  
  6.426877173168e+05  ,7.649355014032e+03  
  6.441692655150e+05  ,7.633402599811e+03  
  6.456542290345e+05  ,7.617481302786e+03  
  6.471426157484e+05  ,7.601591095462e+03  
  6.486344335480e+05  ,7.585731950475e+03  
  6.501296903429e+05  ,7.569903840062e+03  
  6.516283940606e+05  ,7.554106736626e+03  
  6.531305526473e+05  ,7.538340612055e+03  
  6.546361740671e+05  ,7.522605438157e+03  
  6.561452663027e+05  ,7.506901186637e+03  
  6.576578373552e+05  ,7.491227829009e+03  
  6.591738952441e+05  ,7.475585336578e+03  
  6.606934480074e+05  ,7.459973680485e+03  
  6.622165037016e+05  ,7.444392831830e+03  
  6.637430704017e+05  ,7.428842761353e+03  
  6.652731562015e+05  ,7.413323439784e+03  
  6.668067692134e+05  ,7.397834837665e+03  
  6.683439175684e+05  ,7.382376925236e+03  
  6.698846094163e+05  ,7.366949672852e+03  
  6.714288529257e+05  ,7.351553050536e+03  
  6.729766562841e+05  ,7.336187028045e+03  
  6.745280276977e+05  ,7.320851575261e+03  
  6.760829753918e+05  ,7.305546661760e+03  
  6.776415076105e+05  ,7.290272256916e+03  
  6.792036326170e+05  ,7.275028330051e+03  
  6.807693586935e+05  ,7.259814850376e+03  
  6.823386941415e+05  ,7.244631786826e+03  
  6.839116472812e+05  ,7.229479108285e+03  
  6.854882264524e+05  ,7.214356783411e+03  
  6.870684400140e+05  ,7.199264780779e+03  
  6.886522963441e+05  ,7.184203068951e+03  
  6.902398038400e+05  ,7.169171616048e+03  
  6.918309709187e+05  ,7.154170390296e+03  
  6.934258060164e+05  ,7.139199359762e+03  
  6.950243175886e+05  ,7.124258492310e+03  
  6.966265141106e+05  ,7.109347755661e+03  
  6.982324040770e+05  ,7.094467117452e+03  
  6.998419960021e+05  ,7.079616545143e+03  
  7.014552984198e+05  ,7.064796006092e+03  
  7.030723198836e+05  ,7.050005467623e+03  
  7.046930689669e+05  ,7.035244896750e+03  
  7.063175542627e+05  ,7.020514260419e+03  
  7.079457843839e+05  ,7.005813525687e+03  
  7.095777679632e+05  ,6.991142659054e+03  
  7.112135136531e+05  ,6.976501627214e+03  
  7.128530301263e+05  ,6.961890396695e+03  
  7.144963260753e+05  ,6.947308933823e+03  
  7.161434102127e+05  ,6.932757204834e+03  
  7.177942912711e+05  ,6.918235175992e+03  
  7.194489780035e+05  ,6.903742813121e+03  
  7.211074791827e+05  ,6.889280082293e+03  
  7.227698036019e+05  ,6.874846949156e+03  
  7.244359600748e+05  ,6.860443379640e+03  
  7.261059574349e+05  ,6.846069339032e+03  
  7.277798045366e+05  ,6.831724792931e+03  
  7.294575102543e+05  ,6.817409706689e+03  
  7.311390834832e+05  ,6.803124045556e+03  
  7.328245331387e+05  ,6.788867774594e+03  
  7.345138681569e+05  ,6.774640858975e+03  
  7.362070974945e+05  ,6.760443263533e+03  
  7.379042301289e+05  ,6.746274953078e+03  
  7.396052750580e+05  ,6.732135892449e+03  
  7.413102413007e+05  ,6.718026046217e+03  
  7.430191378965e+05  ,6.703945378864e+03  
  7.447319739058e+05  ,6.689893854896e+03  
  7.464487584098e+05  ,6.675871438607e+03  
  7.481695005109e+05  ,6.661878094269e+03  
  7.498942093322e+05  ,6.647913785998e+03  
  7.516228940180e+05  ,6.633978477866e+03  
  7.533555637335e+05  ,6.620072133896e+03  
  7.550922276652e+05  ,6.606194717790e+03  
  7.568328950207e+05  ,6.592346193474e+03  
  7.585775750289e+05  ,6.578526524608e+03  
  7.603262769399e+05  ,6.564735674747e+03  
  7.620790100252e+05  ,6.550973607481e+03  
  7.638357835775e+05  ,6.537240286217e+03  
  7.655966069110e+05  ,6.523535674286e+03  
  7.673614893616e+05  ,6.509859734923e+03  
  7.691304402864e+05  ,6.496212431308e+03  
  7.709034690642e+05  ,6.482593726645e+03  
  7.726805850955e+05  ,6.469003583859e+03  
  7.744617978023e+05  ,6.455441965861e+03  
  7.762471166284e+05  ,6.441908835577e+03  
  7.780365510396e+05  ,6.428404155762e+03  
  7.798301105230e+05  ,6.414927889189e+03  
  7.816278045881e+05  ,6.401479998377e+03  
  7.834296427660e+05  ,6.388060445935e+03  
  7.852356346098e+05  ,6.374669194343e+03  
  7.870457896949e+05  ,6.361306206018e+03  
  7.888601176183e+05  ,6.347971443286e+03  
  7.906786279996e+05  ,6.334664868451e+03  
  7.925013304802e+05  ,6.321386443631e+03  
  7.943282347240e+05  ,6.308136131083e+03  
  7.961593504171e+05  ,6.294913892716e+03  
  7.979946872677e+05  ,6.281719690648e+03  
  7.998342550068e+05  ,6.268553486730e+03  
  8.016780633874e+05  ,6.255415242922e+03  
  8.035261221854e+05  ,6.242304920952e+03  
  8.053784411988e+05  ,6.229222482538e+03  
  8.072350302486e+05  ,6.216167889354e+03  
  8.090958991781e+05  ,6.203141103113e+03  
  8.109610578536e+05  ,6.190142085277e+03  
  8.128305161638e+05  ,6.177170797403e+03  
  8.147042840206e+05  ,6.164227200830e+03  
  8.165823713583e+05  ,6.151311257061e+03  
  8.184647881345e+05  ,6.138422927309e+03  
  8.203515443296e+05  ,6.125562172939e+03  
  8.222426499468e+05  ,6.112728955031e+03  
  8.241381150127e+05  ,6.099923234859e+03  
  8.260379495769e+05  ,6.087144973514e+03  
  8.279421637121e+05  ,6.074394131949e+03  
  8.298507675142e+05  ,6.061670671273e+03  
  8.317637711024e+05  ,6.048974552410e+03  
  8.336811846194e+05  ,6.036305736239e+03  
  8.356030182310e+05  ,6.023664183581e+03  
  8.375292821266e+05  ,6.011049855301e+03  
  8.394599865191e+05  ,5.998462712114e+03  
