  Frequency            , P( V(Vs4))           
  9.225714271547e+01  ,-4.260669867252e+02  
  9.246981739381e+01  ,-4.262287673592e+02  
  9.268298233793e+01  ,-4.263904786071e+02  
  9.289663867798e+01  ,-4.265521201956e+02  
  9.311078754677e+01  ,-4.267136918511e+02  
  9.332543007969e+01  ,-4.268751933000e+02  
  9.354056741475e+01  ,-4.270366242682e+02  
  9.375620069258e+01  ,-4.271979844815e+02  
  9.397233105645e+01  ,-4.273592736655e+02  
  9.418895965227e+01  ,-4.275204915459e+02  
  9.440608762858e+01  ,-4.276816378477e+02  
  9.462371613657e+01  ,-4.278427122964e+02  
  9.484184633008e+01  ,-4.280037146167e+02  
  9.506047936562e+01  ,-4.281646445333e+02  
  9.527961640236e+01  ,-4.283255017710e+02  
  9.549925860213e+01  ,-4.284862860541e+02  
  9.571940712947e+01  ,-4.286469971069e+02  
  9.594006315158e+01  ,-4.288076346535e+02  
  9.616122783836e+01  ,-4.289681984178e+02  
  9.638290236239e+01  ,-4.291286881235e+02  
  9.660508789897e+01  ,-4.292891034943e+02  
  9.682778562611e+01  ,-4.294494442536e+02  
  9.705099672454e+01  ,-4.296097101247e+02  
  9.727472237769e+01  ,-4.297699008308e+02  
  9.749896377173e+01  ,-4.299300160948e+02  
  9.772372209557e+01  ,-4.300900556395e+02  
  9.794899854086e+01  ,-4.302500191877e+02  
  9.817479430199e+01  ,-4.304099064620e+02  
  9.840111057610e+01  ,-4.305697171845e+02  
  9.862794856311e+01  ,-4.307294510778e+02  
  9.885530946568e+01  ,-4.308891078638e+02  
  9.908319448927e+01  ,-4.310486872647e+02  
  9.931160484208e+01  ,-4.312081890021e+02  
  9.954054173514e+01  ,-4.313676127979e+02  
  9.977000638224e+01  ,-4.315269583737e+02  
  9.999999999999e+01  ,-4.316862254509e+02  
  1.002305238078e+02  ,-4.318454137508e+02  
  1.004615790278e+02  ,-4.320045229947e+02  
  1.006931668852e+02  ,-4.321635529037e+02  
  1.009252886077e+02  ,-4.323225031987e+02  
  1.011579454260e+02  ,-4.324813736006e+02  
  1.013911385737e+02  ,-4.326401638302e+02  
  1.016248692871e+02  ,-4.327988736082e+02  
  1.018591388054e+02  ,-4.329575026549e+02  
  1.020939483708e+02  ,-4.331160506909e+02  
  1.023292992281e+02  ,-4.332745174365e+02  
  1.025651926251e+02  ,-4.334329026120e+02  
  1.028016298126e+02  ,-4.335912059372e+02  
  1.030386120442e+02  ,-4.337494271325e+02  
  1.032761405761e+02  ,-4.339075659177e+02  
  1.035142166679e+02  ,-4.340656220125e+02  
  1.037528415818e+02  ,-4.342235951368e+02  
  1.039920165829e+02  ,-4.343814850101e+02  
  1.042317429393e+02  ,-4.345392913522e+02  
  1.044720219221e+02  ,-4.346970138824e+02  
  1.047128548051e+02  ,-4.348546523202e+02  
  1.049542428652e+02  ,-4.350122063849e+02  
  1.051961873823e+02  ,-4.351696757956e+02  
  1.054386896391e+02  ,-4.353270602718e+02  
  1.056817509214e+02  ,-4.354843595323e+02  
  1.059253725177e+02  ,-4.356415732963e+02  
  1.061695557199e+02  ,-4.357987012828e+02  
  1.064143018224e+02  ,-4.359557432106e+02  
  1.066596121230e+02  ,-4.361126987985e+02  
  1.069054879223e+02  ,-4.362695677656e+02  
  1.071519305237e+02  ,-4.364263498303e+02  
  1.073989412341e+02  ,-4.365830447114e+02  
  1.076465213630e+02  ,-4.367396521276e+02  
  1.078946722230e+02  ,-4.368961717975e+02  
  1.081433951298e+02  ,-4.370526034395e+02  
  1.083926914021e+02  ,-4.372089467722e+02  
  1.086425623617e+02  ,-4.373652015140e+02  
  1.088930093333e+02  ,-4.375213673834e+02  
  1.091440336449e+02  ,-4.376774440986e+02  
  1.093956366272e+02  ,-4.378334313781e+02  
  1.096478196143e+02  ,-4.379893289403e+02  
  1.099005839432e+02  ,-4.381451365033e+02  
  1.101539309541e+02  ,-4.383008537856e+02  
  1.104078619902e+02  ,-4.384564805052e+02  
  1.106623783978e+02  ,-4.386120163806e+02  
  1.109174815262e+02  ,-4.387674611298e+02  
  1.111731727281e+02  ,-4.389228144711e+02  
  1.114294533592e+02  ,-4.390780761226e+02  
  1.116863247780e+02  ,-4.392332458027e+02  
  1.119437883467e+02  ,-4.393883232294e+02  
  1.122018454302e+02  ,-4.395433081209e+02  
  1.124604973967e+02  ,-4.396982001955e+02  
  1.127197456175e+02  ,-4.398529991713e+02  
  1.129795914673e+02  ,-4.400077047665e+02  
  1.132400363235e+02  ,-4.401623166992e+02  
  1.135010815672e+02  ,-4.403168346878e+02  
  1.137627285823e+02  ,-4.404712584505e+02  
  1.140249787561e+02  ,-4.406255877056e+02  
  1.142878334790e+02  ,-4.407798221713e+02  
  1.145512941445e+02  ,-4.409339615658e+02  
  1.148153621497e+02  ,-4.410880056076e+02  
  1.150800388944e+02  ,-4.412419540151e+02  
  1.153453257821e+02  ,-4.413958065066e+02  
  1.156112242192e+02  ,-4.415495628004e+02  
  1.158777356155e+02  ,-4.417032226152e+02  
  1.161448613840e+02  ,-4.418567856695e+02  
  1.164126029410e+02  ,-4.420102516819e+02  
  1.166809617061e+02  ,-4.421636203708e+02  
  1.169499391020e+02  ,-4.423168914551e+02  
  1.172195365548e+02  ,-4.424700646535e+02  
  1.174897554939e+02  ,-4.426231396846e+02  
  1.177605973521e+02  ,-4.427761162675e+02  
  1.180320635652e+02  ,-4.429289941210e+02  
  1.183041555725e+02  ,-4.430817729642e+02  
  1.185768748167e+02  ,-4.432344525160e+02  
  1.188502227437e+02  ,-4.433870324956e+02  
  1.191242008027e+02  ,-4.435395126223e+02  
  1.193988104464e+02  ,-4.436918926154e+02  
  1.196740531307e+02  ,-4.438441721943e+02  
  1.199499303149e+02  ,-4.439963510784e+02  
  1.202264434617e+02  ,-4.441484289873e+02  
  1.205035940372e+02  ,-4.443004056408e+02  
  1.207813835107e+02  ,-4.444522807585e+02  
  1.210598133550e+02  ,-4.446040540604e+02  
  1.213388850465e+02  ,-4.447557252665e+02  
  1.216186000646e+02  ,-4.449072940969e+02  
  1.218989598925e+02  ,-4.450587602718e+02  
  1.221799660165e+02  ,-4.452101235115e+02  
  1.224616199265e+02  ,-4.453613835366e+02  
  1.227439231158e+02  ,-4.455125400675e+02  
  1.230268770812e+02  ,-4.456635928251e+02  
  1.233104833229e+02  ,-4.458145415302e+02  
  1.235947433444e+02  ,-4.459653859037e+02  
  1.238796586530e+02  ,-4.461161256669e+02  
  1.241652307592e+02  ,-4.462667605409e+02  
  1.244514611771e+02  ,-4.464172902474e+02  
  1.247383514243e+02  ,-4.465677145077e+02  
  1.250259030218e+02  ,-4.467180330436e+02  
  1.253141174941e+02  ,-4.468682455772e+02  
  1.256029963695e+02  ,-4.470183518303e+02  
  1.258925411794e+02  ,-4.471683515254e+02  
  1.261827534591e+02  ,-4.473182443847e+02  
  1.264736347471e+02  ,-4.474680301309e+02  
  1.267651865858e+02  ,-4.476177084867e+02  
  1.270574105208e+02  ,-4.477672791750e+02  
  1.273503081017e+02  ,-4.479167419192e+02  
  1.276438808811e+02  ,-4.480660964424e+02  
  1.279381304157e+02  ,-4.482153424682e+02  
  1.282330582656e+02  ,-4.483644797202e+02  
  1.285286659943e+02  ,-4.485135079226e+02  
  1.288249551693e+02  ,-4.486624267994e+02  
  1.291219273613e+02  ,-4.488112360750e+02  
  1.294195841450e+02  ,-4.489599354739e+02  
  1.297179270984e+02  ,-4.491085247210e+02  
  1.300169578033e+02  ,-4.492570035412e+02  
  1.303166778452e+02  ,-4.494053716600e+02  
  1.306170888132e+02  ,-4.495536288026e+02  
  1.309181922999e+02  ,-4.497017746950e+02  
  1.312199899019e+02  ,-4.498498090629e+02  
  1.315224832192e+02  ,-4.499977316328e+02  
  1.318256738556e+02  ,-4.501455421310e+02  
  1.321295634186e+02  ,-4.502932402843e+02  
  1.324341535195e+02  ,-4.504408258197e+02  
  1.327394457730e+02  ,-4.505882984645e+02  
  1.330454417978e+02  ,-4.507356579461e+02  
  1.333521432163e+02  ,-4.508829039924e+02  
  1.336595516546e+02  ,-4.510300363314e+02  
  1.339676687426e+02  ,-4.511770546917e+02  
  1.342764961138e+02  ,-4.513239588017e+02  
  1.345860354056e+02  ,-4.514707483904e+02  
  1.348962882592e+02  ,-4.516174231872e+02  
  1.352072563194e+02  ,-4.517639829215e+02  
  1.355189412351e+02  ,-4.519104273232e+02  
  1.358313446587e+02  ,-4.520567561226e+02  
  1.361444682466e+02  ,-4.522029690499e+02  
  1.364583136589e+02  ,-4.523490658361e+02  
  1.367728825596e+02  ,-4.524950462123e+02  
  1.370881766165e+02  ,-4.526409099099e+02  
  1.374041975012e+02  ,-4.527866566608e+02  
  1.377209468894e+02  ,-4.529322861970e+02  
  1.380384264603e+02  ,-4.530777982511e+02  
  1.383566378972e+02  ,-4.532231925559e+02  
  1.386755828872e+02  ,-4.533684688446e+02  
  1.389952631213e+02  ,-4.535136268506e+02  
  1.393156802945e+02  ,-4.536586663079e+02  
  1.396368361056e+02  ,-4.538035869508e+02  
  1.399587322572e+02  ,-4.539483885140e+02  
  1.402813704562e+02  ,-4.540930707324e+02  
  1.406047524130e+02  ,-4.542376333415e+02  
  1.409288798422e+02  ,-4.543820760769e+02  
  1.412537544623e+02  ,-4.545263986751e+02  
  1.415793779957e+02  ,-4.546706008725e+02  
  1.419057521689e+02  ,-4.548146824060e+02  
  1.422328787123e+02  ,-4.549586430132e+02  
  1.425607593602e+02  ,-4.551024824318e+02  
  1.428893958511e+02  ,-4.552462004000e+02  
  1.432187899273e+02  ,-4.553897966565e+02  
  1.435489433353e+02  ,-4.555332709404e+02  
  1.438798578256e+02  ,-4.556766229912e+02  
  1.442115351525e+02  ,-4.558198525488e+02  
  1.445439770746e+02  ,-4.559629593537e+02  
  1.448771853545e+02  ,-4.561059431466e+02  
  1.452111617588e+02  ,-4.562488036689e+02  
  1.455459080582e+02  ,-4.563915406623e+02  
  1.458814260275e+02  ,-4.565341538690e+02  
  1.462177174457e+02  ,-4.566766430318e+02  
  1.465547840956e+02  ,-4.568190078937e+02  
  1.468926277644e+02  ,-4.569612481985e+02  
  1.472312502433e+02  ,-4.571033636902e+02  
  1.475706533276e+02  ,-4.572453541135e+02  
  1.479108388168e+02  ,-4.573872192134e+02  
  1.482518085146e+02  ,-4.575289587356e+02  
  1.485935642287e+02  ,-4.576705724263e+02  
  1.489361077711e+02  ,-4.578120600319e+02  
  1.492794409579e+02  ,-4.579534212996e+02  
  1.496235656094e+02  ,-4.580946559772e+02  
  1.499684835502e+02  ,-4.582357638128e+02  
  1.503141966090e+02  ,-4.583767445551e+02  
  1.506607066187e+02  ,-4.585175979534e+02  
  1.510080154164e+02  ,-4.586583237574e+02  
  1.513561248436e+02  ,-4.587989217175e+02  
  1.517050367459e+02  ,-4.589393915847e+02  
  1.520547529732e+02  ,-4.590797331103e+02  
  1.524052753797e+02  ,-4.592199460464e+02  
  1.527566058238e+02  ,-4.593600301456e+02  
  1.531087461682e+02  ,-4.594999851610e+02  
  1.534616982799e+02  ,-4.596398108464e+02  
  1.538154640303e+02  ,-4.597795069560e+02  
  1.541700452949e+02  ,-4.599190732448e+02  
  1.545254439538e+02  ,-4.600585094684e+02  
  1.548816618912e+02  ,-4.601978153828e+02  
  1.552387009958e+02  ,-4.603369907446e+02  
  1.555965631605e+02  ,-4.604760353114e+02  
  1.559552502827e+02  ,-4.606149488409e+02  
  1.563147642641e+02  ,-4.607537310918e+02  
  1.566751070108e+02  ,-4.608923818232e+02  
  1.570362804333e+02  ,-4.610309007950e+02  
  1.573982864466e+02  ,-4.611692877676e+02  
  1.577611269699e+02  ,-4.613075425021e+02  
  1.581248039270e+02  ,-4.614456647603e+02  
  1.584893192461e+02  ,-4.615836543045e+02  
  1.588546748598e+02  ,-4.617215108980e+02  
  1.592208727051e+02  ,-4.618592343042e+02  
  1.595879147237e+02  ,-4.619968242878e+02  
  1.599558028614e+02  ,-4.621342806136e+02  
  1.603245390690e+02  ,-4.622716030476e+02  
  1.606941253013e+02  ,-4.624087913560e+02  
  1.610645635178e+02  ,-4.625458453062e+02  
  1.614358556826e+02  ,-4.626827646657e+02  
  1.618080037643e+02  ,-4.628195492033e+02  
  1.621810097359e+02  ,-4.629561986880e+02  
  1.625548755750e+02  ,-4.630927128900e+02  
  1.629296032640e+02  ,-4.632290915798e+02  
  1.633051947894e+02  ,-4.633653345289e+02  
  1.636816521428e+02  ,-4.635014415092e+02  
  1.640589773199e+02  ,-4.636374122937e+02  
  1.644371723215e+02  ,-4.637732466559e+02  
  1.648162391525e+02  ,-4.639089443702e+02  
  1.651961798229e+02  ,-4.640445052117e+02  
  1.655769963469e+02  ,-4.641799289562e+02  
  1.659586907437e+02  ,-4.643152153801e+02  
  1.663412650370e+02  ,-4.644503642611e+02  
  1.667247212551e+02  ,-4.645853753770e+02  
  1.671090614311e+02  ,-4.647202485070e+02  
  1.674942876026e+02  ,-4.648549834305e+02  
  1.678804018122e+02  ,-4.649895799281e+02  
  1.682674061070e+02  ,-4.651240377810e+02  
  1.686553025389e+02  ,-4.652583567713e+02  
  1.690440931643e+02  ,-4.653925366819e+02  
  1.694337800447e+02  ,-4.655265772963e+02  
  1.698243652462e+02  ,-4.656604783991e+02  
  1.702158508395e+02  ,-4.657942397754e+02  
  1.706082389003e+02  ,-4.659278612115e+02  
  1.710015315090e+02  ,-4.660613424943e+02  
  1.713957307508e+02  ,-4.661946834114e+02  
  1.717908387157e+02  ,-4.663278837516e+02  
  1.721868574986e+02  ,-4.664609433042e+02  
  1.725837891990e+02  ,-4.665938618595e+02  
  1.729816359215e+02  ,-4.667266392086e+02  
  1.733803997754e+02  ,-4.668592751437e+02  
  1.737800828749e+02  ,-4.669917694574e+02  
  1.741806873391e+02  ,-4.671241219435e+02  
  1.745822152920e+02  ,-4.672563323966e+02  
  1.749846688624e+02  ,-4.673884006121e+02  
  1.753880501842e+02  ,-4.675203263865e+02  
  1.757923613958e+02  ,-4.676521095169e+02  
  1.761976046411e+02  ,-4.677837498014e+02  
  1.766037820686e+02  ,-4.679152470391e+02  
  1.770108958317e+02  ,-4.680466010298e+02  
  1.774189480890e+02  ,-4.681778115744e+02  
  1.778279410039e+02  ,-4.683088784746e+02  
  1.782378767448e+02  ,-4.684398015331e+02  
  1.786487574852e+02  ,-4.685705805534e+02  
  1.790605854035e+02  ,-4.687012153399e+02  
  1.794733626832e+02  ,-4.688317056982e+02  
  1.798870915129e+02  ,-4.689620514345e+02  
  1.803017740859e+02  ,-4.690922523561e+02  
  1.807174126011e+02  ,-4.692223082713e+02  
  1.811340092619e+02  ,-4.693522189891e+02  
  1.815515662773e+02  ,-4.694819843198e+02  
  1.819700858610e+02  ,-4.696116040744e+02  
  1.823895702319e+02  ,-4.697410780649e+02  
  1.828100216143e+02  ,-4.698704061044e+02  
  1.832314422371e+02  ,-4.699995880067e+02  
  1.836538343348e+02  ,-4.701286235869e+02  
  1.840772001469e+02  ,-4.702575126608e+02  
  1.845015419179e+02  ,-4.703862550454e+02  
  1.849268618978e+02  ,-4.705148505586e+02  
  1.853531623415e+02  ,-4.706432990191e+02  
  1.857804455091e+02  ,-4.707716002470e+02  
  1.862087136663e+02  ,-4.708997540629e+02  
  1.866379690834e+02  ,-4.710277602890e+02  
  1.870682140366e+02  ,-4.711556187479e+02  
  1.874994508067e+02  ,-4.712833292636e+02  
  1.879316816803e+02  ,-4.714108916611e+02  
  1.883649089490e+02  ,-4.715383057661e+02  
  1.887991349096e+02  ,-4.716655714057e+02  
  1.892343618645e+02  ,-4.717926884079e+02  
  1.896705921211e+02  ,-4.719196566017e+02  
  1.901078279923e+02  ,-4.720464758170e+02  
  1.905460717963e+02  ,-4.721731458851e+02  
  1.909853258566e+02  ,-4.722996666379e+02  
  1.914255925021e+02  ,-4.724260379088e+02  
  1.918668740670e+02  ,-4.725522595318e+02  
  1.923091728910e+02  ,-4.726783313424e+02  
  1.927524913191e+02  ,-4.728042531768e+02  
  1.931968317017e+02  ,-4.729300248724e+02  
  1.936421963946e+02  ,-4.730556462678e+02  
  1.940885877593e+02  ,-4.731811172023e+02  
  1.945360081622e+02  ,-4.733064375168e+02  
  1.949844599758e+02  ,-4.734316070527e+02  
  1.954339455775e+02  ,-4.735566256530e+02  
  1.958844673506e+02  ,-4.736814931614e+02  
  1.963360276836e+02  ,-4.738062094229e+02  
  1.967886289707e+02  ,-4.739307742835e+02  
  1.972422736115e+02  ,-4.740551875904e+02  
  1.976969640112e+02  ,-4.741794491917e+02  
  1.981527025805e+02  ,-4.743035589368e+02  
  1.986094917357e+02  ,-4.744275166761e+02  
  1.990673338987e+02  ,-4.745513222611e+02  
  1.995262314969e+02  ,-4.746749755446e+02  
  1.999861869632e+02  ,-4.747984763801e+02  
  2.004472027365e+02  ,-4.749218246227e+02  
  2.009092812608e+02  ,-4.750450201283e+02  
  2.013724249862e+02  ,-4.751680627540e+02  
  2.018366363681e+02  ,-4.752909523580e+02  
  2.023019178678e+02  ,-4.754136887998e+02  
  2.027682719521e+02  ,-4.755362719399e+02  
  2.032357010936e+02  ,-4.756587016398e+02  
  2.037042077705e+02  ,-4.757809777624e+02  
  2.041737944669e+02  ,-4.759031001715e+02  
  2.046444636724e+02  ,-4.760250687323e+02  
  2.051162178825e+02  ,-4.761468833109e+02  
  2.055890595984e+02  ,-4.762685437747e+02  
  2.060629913270e+02  ,-4.763900499922e+02  
  2.065380155810e+02  ,-4.765114018330e+02  
  2.070141348791e+02  ,-4.766325991681e+02  
  2.074913517455e+02  ,-4.767536418692e+02  
  2.079696687103e+02  ,-4.768745298097e+02  
  2.084490883097e+02  ,-4.769952628637e+02  
  2.089296130854e+02  ,-4.771158409068e+02  
  2.094112455851e+02  ,-4.772362638156e+02  
  2.098939883623e+02  ,-4.773565314679e+02  
  2.103778439766e+02  ,-4.774766437427e+02  
  2.108628149933e+02  ,-4.775966005202e+02  
  2.113489039836e+02  ,-4.777164016816e+02  
  2.118361135248e+02  ,-4.778360471094e+02  
  2.123244462000e+02  ,-4.779555366876e+02  
  2.128139045982e+02  ,-4.780748703007e+02  
  2.133044913146e+02  ,-4.781940478350e+02  
  2.137962089502e+02  ,-4.783130691777e+02  
  2.142890601120e+02  ,-4.784319342172e+02  
  2.147830474130e+02  ,-4.785506428433e+02  
  2.152781734724e+02  ,-4.786691949466e+02  
  2.157744409152e+02  ,-4.787875904193e+02  
  2.162718523727e+02  ,-4.789058291545e+02  
  2.167704104819e+02  ,-4.790239110468e+02  
  2.172701178863e+02  ,-4.791418359916e+02  
  2.177709772353e+02  ,-4.792596038859e+02  
  2.182729911843e+02  ,-4.793772146277e+02  
  2.187761623949e+02  ,-4.794946681163e+02  
  2.192804935350e+02  ,-4.796119642520e+02  
  2.197859872785e+02  ,-4.797291029365e+02  
  2.202926463053e+02  ,-4.798460840727e+02  
  2.208004733019e+02  ,-4.799629075647e+02  
  2.213094709605e+02  ,-4.800795733177e+02  
  2.218196419800e+02  ,-4.801960812383e+02  
  2.223309890651e+02  ,-4.803124312342e+02  
  2.228435149270e+02  ,-4.804286232143e+02  
  2.233572222830e+02  ,-4.805446570888e+02  
  2.238721138568e+02  ,-4.806605327690e+02  
  2.243881923782e+02  ,-4.807762501675e+02  
  2.249054605835e+02  ,-4.808918091982e+02  
  2.254239212152e+02  ,-4.810072097761e+02  
  2.259435770221e+02  ,-4.811224518174e+02  
  2.264644307593e+02  ,-4.812375352397e+02  
  2.269864851884e+02  ,-4.813524599615e+02  
  2.275097430772e+02  ,-4.814672259030e+02  
  2.280342072000e+02  ,-4.815818329852e+02  
  2.285598803375e+02  ,-4.816962811305e+02  
  2.290867652767e+02  ,-4.818105702625e+02  
  2.296148648112e+02  ,-4.819247003061e+02  
  2.301441817408e+02  ,-4.820386711873e+02  
  2.306747188720e+02  ,-4.821524828334e+02  
  2.312064790175e+02  ,-4.822661351730e+02  
  2.317394649968e+02  ,-4.823796281359e+02  
  2.322736796357e+02  ,-4.824929616529e+02  
  2.328091257665e+02  ,-4.826061356563e+02  
  2.333458062281e+02  ,-4.827191500797e+02  
  2.338837238659e+02  ,-4.828320048576e+02  
  2.344228815320e+02  ,-4.829446999260e+02  
  2.349632820848e+02  ,-4.830572352221e+02  
  2.355049283896e+02  ,-4.831696106841e+02  
  2.360478233180e+02  ,-4.832818262518e+02  
  2.365919697485e+02  ,-4.833938818660e+02  
  2.371373705661e+02  ,-4.835057774687e+02  
  2.376840286625e+02  ,-4.836175130033e+02  
  2.382319469358e+02  ,-4.837290884143e+02  
  2.387811282913e+02  ,-4.838405036474e+02  
  2.393315756405e+02  ,-4.839517586497e+02  
  2.398832919019e+02  ,-4.840628533695e+02  
  2.404362800007e+02  ,-4.841737877561e+02  
  2.409905428686e+02  ,-4.842845617604e+02  
  2.415460834445e+02  ,-4.843951753341e+02  
  2.421029046736e+02  ,-4.845056284305e+02  
